agreement_id,agreement_title,agreement_url,agreement_info,category,subcategory,url,raw_path,markdown_path,agreement_id.1,summary
87,2014 SAG-AFTRA TV Agreement,https://www.sagaftra.org/sites/default/files/2014_sag-aftra_tv_agreement_7.pdf,"This is the master agreement for television productions, and spells out the responsibilities of producers working in that medium.",Television Contracts,Television Animation,https://www.sagaftra.org/production-center/contract/811/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2014_sag-aftra_tv_agreement_7.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2014_sag-aftra_tv_agreement_7.md,87,"The 2014 SAG-AFTRA Television Agreement is a collective bargaining agreement between SAG-AFTRA and television producers that establishes the minimum terms and conditions of employment for performers working in television motion pictures. Its scope is comprehensive, covering various contract types (daily, weekly, series), minimum salaries, working conditions (including hours, rest periods, safety, and facilities), additional compensation for reruns and other uses (residuals), contributions to pension and health plans, hiring procedures, non-discrimination policies, and dispute resolution mechanisms for a wide range of television formats and performer categories."
88,2024 MOA National Code of Fair Practice for Network TV Broadcasting,https://www.sagaftra.org/sites/default/files/2024%20MOA%20National%20Code%20of%20Fair%20Practice%20for%20Network%20TV%20Broadcasting.pdf,This memorandum details modifications to the existing Network Code Agreement.,Television Contracts,Television Live Action,https://www.sagaftra.org/production-center/contract/812/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2024%20MOA%20National%20Code%20of%20Fair%20Practice%20for%20Network%20TV%20Broadcasting.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2024%20MOA%20National%20Code%20of%20Fair%20Practice%20for%20Network%20TV%20Broadcasting.md,88,"This Memorandum of Agreement (MOA) outlines modifications to the 2021-2024 SAG-AFTRA National Code of Fair Practice for Network Television Broadcasting. The main purpose is to implement agreed-upon changes before negotiating a full successor agreement. Key modifications include increasing minimum rates for performers (7%) and background actors/stand-ins (11%), increasing the health plan contribution rate (0.5%), and adding significant new language regarding Artificial Intelligence, specifically addressing the creation and use of digital replicas of performers, including consent requirements and compensation."
89,2020 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.pdf,This memorandum details modifications to the existing Basic Agreement and Television Agreement,Television Contracts,Television Live Action,https://www.sagaftra.org/production-center/contract/812/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.md,89,"This Memorandum of Agreement (MOA) is between SAG-AFTRA and the Alliance of Motion Picture and Television Producers (AMPTP). Its main purpose is to modify and update the existing Producer-SAG-AFTRA Codified Basic Agreement and the SAG-AFTRA Television Agreement. The MOA establishes the terms for a three-year period, commencing July 1, 2020, and terminating June 30, 2023. Key provisions include scheduled increases to minimum salary rates, adjustments to health contribution rates for the SAG-AFTRA Health Plan, and the freezing of certain rerun ceilings and allowances."
90,2023 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2023_Theatrical_Television_MOA.pdf,,Television Contracts,Television Live Action,https://www.sagaftra.org/production-center/contract/812/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2023_Theatrical_Television_MOA.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2023_Theatrical_Television_MOA.md,90,"This Memorandum of Agreement (MOA) between SAG-AFTRA and the AMPTP modifies the existing 2014 Producer-SAG-AFTRA Codified Basic Agreement and the 2014 SAG-AFTRA Television Agreement, as previously amended. The MOA establishes new terms for theatrical and television productions, effective from November 9, 2023, through June 30, 2026. Key changes outlined include adjustments to the agreement term and effective dates, increases to minimum salary rates for various categories, modifications to health and pension plan contributions and related studies, and revisions to performer start date rules."
91,2021 MOA National Code of Fair Practice for Network TV Broadcasting,https://www.sagaftra.org/sites/default/files/Network%20Code%202021-24%20MOA%20FE.pdf,This memorandum details modifications to the existing Network Code Agreement.,Television Contracts,Television Live Action,https://www.sagaftra.org/production-center/contract/812/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/Network%20Code%202021-24%20MOA%20FE.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/Network%20Code%202021-24%20MOA%20FE.md,91,"This Memorandum of Agreement outlines the modifications agreed upon between SAG-AFTRA and Producers for the 2018-2021 National Code of Fair Practice for Network Television Broadcasting, establishing the terms for July 1, 2021, through June 30, 2024. The agreement details increases to minimum program fees and rates for various categories including general performers, daytime serials, background actors, stand-ins, and promotional announcements. It also includes an increase in contributions to the SAG-AFTRA Health Plan and AFTRA Retirement Fund, and modifies specific provisions related to dancers, travel compensation, and rehearsal notices."
92,2017 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2017_sag-aftra_theatrical-television_moa_7.pdf,This memorandum details modifications to the existing Basic Agreement and Television Agreement.,Television Contracts,Television Live Action,https://www.sagaftra.org/production-center/contract/812/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2017_sag-aftra_theatrical-television_moa_7.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2017_sag-aftra_theatrical-television_moa_7.md,92,"This Memorandum of Agreement (MOA) is between SAG-AFTRA and the Alliance of Motion Picture and Television Producers (AMPTP). Its main purpose is to modify the 2014 Producer-SAG-AFTRA Codified Basic Agreement and the 2014 SAG-AFTRA Television Agreement. The agreement establishes a new term for the successor agreements from July 1, 2017, to June 30, 2020. Key provisions include scheduled increases to minimum salary rates for performers and stunt coordinators over the three-year term, and an increase in the pension/retirement contribution rate to the SAG Pension Plan and AFTRA Retirement Fund, subject to certain conditions."
93,2014-2018 SAG-AFTRA Network Code,https://www.sagaftra.org/sites/default/files/2014-2018_network_television_code_v13.pdf,"This is the master agreement for non-dramatic television productions, and spells out the responsibilities of producers working in that medium.",Television Contracts,Television Live Action,https://www.sagaftra.org/production-center/contract/812/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2014-2018_network_television_code_v13.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2014-2018_network_television_code_v13.md,93,"This document is the 2014-2018 SAG-AFTRA National Code of Fair Practice for Network Television Broadcasting. It is a collective bargaining agreement between SAG-AFTRA and network television broadcasters establishing minimum rates, working conditions, and terms of employment for various types of performers (including principal performers, background actors, singers, dancers, announcers, etc.) engaged in network television broadcasting from November 16, 2014, to June 30, 2018. The agreement covers a wide range of topics including program fees, rehearsal periods, overtime, rest periods, payment terms, and specific conditions for different performer categories and program types."
94,2018 MOA National Code of Fair Practice for Network TV Broadcasting,https://www.sagaftra.org/sites/default/files/2018MOA-TV-National-Code_0.pdf,,Television Contracts,Television Live Action,https://www.sagaftra.org/production-center/contract/812/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2018MOA-TV-National-Code_0.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2018MOA-TV-National-Code_0.md,94,"This Memorandum of Agreement outlines the modifications agreed upon by SAG-AFTRA and the Industry to the 2014-2018 National Code of Fair Practice for Network Television Broadcasting (the ""Network Code""). The agreement establishes a new term from July 1, 2018, through June 30, 2021, and details changes to wages and fees for various categories of performers (including general increases, specific rates for daytime serials, background actors, promotional announcements, stand-ins, news inserts, and extra rehearsal), increases in contributions to the SAG-AFTRA Health Plan, AFTRA Retirement Fund, and AICF, adjustments to included rehearsal hours and overtime for group dancers and singers, provisions for meal period waivers, and clarifications regarding coverage and waivers for interviewees and non-professional groups."
95,2018-2022 National Public Television MOA,https://www.sagaftra.org/sites/default/files/2018-2022PublicTVMOAFE_0.pdf,This outlines the updates to the 2010-2013 National Public Television Agreement and the 2013-2016 Public Television Memorandum of Agreement.,Television Contracts,Television Live Action,https://www.sagaftra.org/production-center/contract/812/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2018-2022PublicTVMOAFE_0.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2018-2022PublicTVMOAFE_0.md,95,"This Memorandum of Agreement (MOA) between SAG-AFTRA and various public television companies establishes the terms and conditions for the 2018-2022 SAG-AFTRA Public Television Agreement, serving as the successor to the 2013-2016 agreement. It outlines modifications including the four-year term (July 21, 2018 - July 20, 2022), phased increases in wages and fees for various performer categories, an increase in the health and retirement contribution rate, and updated provisions regarding photography of stage plays, advance payment for residuals, descriptive video services, audio-visual use, direct broadcast satellite exhibition, and theatrical exhibition rights."
96,2014 SAG-AFTRA Basic Agreement,https://www.sagaftra.org/sites/default/files/2014_sag-aftra_cba_1.pdf,"This is the master agreement for theatrical motion pictures, and spells out the responsibilities of producers working in that medium.",Television Contracts,Television Live Action,https://www.sagaftra.org/production-center/contract/812/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2014_sag-aftra_cba_1.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2014_sag-aftra_cba_1.md,96,"This document, the 2014 SAG-AFTRA Basic Agreement, is a collective bargaining agreement that establishes the terms and conditions of employment for performers in theatrical and television motion pictures. It covers a wide range of topics including union recognition and security, performer compensation (including residuals for various exhibition markets), working conditions, safety, non-discrimination, pension and health plans, arbitration procedures, and specific provisions for different types of performers such as day players, freelance performers, contract performers, singers, and stunt performers. The agreement defines the rights and responsibilities of both performers and producers within the scope of motion picture production."
97,2014 SAG-AFTRA TV Agreement,https://www.sagaftra.org/sites/default/files/2014_sag-aftra_tv_agreement_7.pdf,"This is the master agreement for television productions, and spells out the responsibilities of producers working in that medium.",Television Contracts,Television Live Action,https://www.sagaftra.org/production-center/contract/812/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2014_sag-aftra_tv_agreement_7.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2014_sag-aftra_tv_agreement_7.md,97,"This document is the 2014 SAG-AFTRA Television Agreement, a collective bargaining agreement between SAG-AFTRA and producers/employers in the television industry. Its main purpose is to establish the minimum terms and conditions of employment for performers working in television motion pictures. The scope is comprehensive, covering various types of performer contracts (daily, weekly, series, term), minimum salaries, working conditions (including hours, rest periods, safety, non-discrimination), pension and health contributions, residuals for reruns, foreign telecasts, basic cable, theatrical, and supplemental market use, contract forms, dispute resolution (arbitration), and specific provisions for different platforms and types of performers."
98,2020 SAG-AFTRA MOA 7-22-20,https://www.sagaftra.org/sites/default/files/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.pdf,This memorandum details modifications to the existing Basic Agreement and Television Agreement,Theatrical Contracts,Theatrical (Basic or CBA),https://www.sagaftra.org/production-center/contract/818/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.md,98,"This Memorandum of Agreement between SAG-AFTRA and the Alliance of Motion Picture and Television Producers modifies existing agreements to establish the terms for the 2020-2023 period. Its primary purpose is to update the Producer-SAG-AFTRA Codified Basic Agreement and the SAG-AFTRA Television Agreement, setting a three-year term, implementing annual increases to minimum salary rates, adjusting health contribution rates, and specifying effective dates for these changes and working conditions."
99,2023 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2023_Theatrical_Television_MOA.pdf,,Theatrical Contracts,Theatrical (Basic or CBA),https://www.sagaftra.org/production-center/contract/818/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2023_Theatrical_Television_MOA.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2023_Theatrical_Television_MOA.md,99,"This Memorandum of Agreement (MOA) is between SAG-AFTRA and the AMPTP, modifying the existing 2014 Producer-SAG-AFTRA Codified Basic Agreement and the 2014 SAG-AFTRA Television Agreement, as previously amended. The MOA establishes a new term from November 9, 2023, to June 30, 2026, and outlines changes to various terms and conditions, including increases to minimum salary rates, adjustments to health and pension/retirement plan contributions and rules, and modifications to performer start date provisions. Its main purpose is to update the collective bargaining agreements covering actors and performers in theatrical and television productions."
100,2017 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2017_sag-aftra_theatrical-television_moa_7.pdf,This memorandum details modifications to the existing Basic Agreement and Television Agreement.,Theatrical Contracts,Theatrical (Basic or CBA),https://www.sagaftra.org/production-center/contract/818/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2017_sag-aftra_theatrical-television_moa_7.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2017_sag-aftra_theatrical-television_moa_7.md,100,"This Memorandum of Agreement (MOA) between SAG-AFTRA and the Alliance of Motion Picture and Television Producers (AMPTP) modifies the 2014 SAG-AFTRA Codified Basic Agreement and the 2014 SAG-AFTRA Television Agreement. The agreement establishes a new three-year term from July 1, 2017, to June 30, 2020. Key provisions include annual increases to minimum salary rates for performers and stunt coordinators, and increases in employer contributions to the SAG Pension Plan and AFTRA Retirement Fund."
101,2014 SAG-AFTRA Basic Agreement,https://www.sagaftra.org/sites/default/files/2014_sag-aftra_cba_1.pdf,"This is the master agreement for theatrical motion pictures, and spells out the responsibilities of producers working in that medium.",Theatrical Contracts,Theatrical (Basic or CBA),https://www.sagaftra.org/production-center/contract/818/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2014_sag-aftra_cba_1.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2014_sag-aftra_cba_1.md,101,"The 2014 SAG-AFTRA Basic Agreement is a comprehensive collective bargaining agreement between SAG-AFTRA and signatory producers, primarily represented by the Alliance of Motion Picture & Television Producers (AMPTP). Its main purpose is to establish the terms and conditions of employment for performers (including actors, singers, and stunt performers) engaged in the production of theatrical motion pictures and television motion pictures. The scope of the agreement covers a wide range of topics including union recognition and security, minimum wages, residuals for various exhibition markets (theatrical, television, supplemental markets, and new media), working conditions, safety, non-discrimination, casting, pension and health plans, dispute resolution through arbitration, and specific provisions tailored to different types of performers and production scenarios, detailed in numerous schedules and sideletters."
102,2020 Theatrical Adherence Letter,https://www.sagaftra.org/sites/default/files/Independent%28TH%29AdherenceLetter%20%5BSAMPLE%5D.pdf,This is the form a producer signs to producer under the 2020 Theatrical Codified Basic Agreement.,Theatrical Contracts,Theatrical (Basic or CBA),https://www.sagaftra.org/production-center/contract/818/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/Independent%28TH%29AdherenceLetter%20%5BSAMPLE%5D.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/Independent%28TH%29AdherenceLetter%20%5BSAMPLE%5D.md,102,"This letter agreement incorporates the terms of the SAG-AFTRA Basic Agreement, binding a specific Producer to its requirements for a designated theatrical motion picture. The main purpose is to ensure the Producer adheres to SAG-AFTRA's standards for employing performers, covering obligations such as compensation, health and pension contributions, financial assurances, set safety, and dispute resolution. The scope encompasses the Producer's responsibilities throughout the production and distribution of the Picture concerning SAG-AFTRA represented performers."
103,Low Budget Theatrical Agreement (LBA),https://www.sagaftra.org/sites/default/files/Low%20Budget%20Agreement%20Rev.%202.21.23%20SAMPLE.pdf,"This is the agreement for independent producers making theatrical films under $2,000,000.",Theatrical Contracts,Low Budget Theatrical (LBA),https://www.sagaftra.org/production-center/contract/814/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/Low%20Budget%20Agreement%20Rev.%202.21.23%20SAMPLE.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/Low%20Budget%20Agreement%20Rev.%202.21.23%20SAMPLE.md,103,"This Low Budget Theatrical Agreement (LBA) is a trial agreement between SAG-AFTRA and a Producer that modifies certain terms of the standard SAG-AFTRA Basic Agreement for the employment of Performers in feature-length theatrical motion pictures produced entirely within the United States. The agreement applies to films with a total production cost not exceeding $2,000,000, which can be increased to $3,000,000 if specific diversity in casting criteria are met. It requires a bona fide initial theatrical release. Key modifications include reduced minimum salaries (65% of Basic Agreement rates for most Performers), specific overtime rules, potential waivers for consecutive employment and 6th day shooting (with Performer consent), and modified travel provisions. The agreement does not apply to animation projects, commercials, or new media."
104,2020 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.pdf,This memorandum details modifications to the existing Basic Agreement and Television Agreement,Theatrical Contracts,Low Budget Theatrical (LBA),https://www.sagaftra.org/production-center/contract/814/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.md,104,"This Memorandum of Agreement (MOA) is between SAG-AFTRA and the Alliance of Motion Picture and Television Producers (AMPTP). Its main purpose is to modify the existing 2014 Producer-SAG-AFTRA Codified Basic Agreement and the 2014 SAG-AFTRA Television Agreement (as previously amended). The agreement establishes a three-year term from July 1, 2020, to June 30, 2023. Key provisions include annual increases to minimum salary rates (2.5% in 2020, 3% in 2021, 3% in 2022), with freezes on certain rerun ceilings and allowances, and increases to the health contribution rates payable to the SAG-AFTRA Health Plan."
105,2023 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2023_Theatrical_Television_MOA.pdf,,Theatrical Contracts,Low Budget Theatrical (LBA),https://www.sagaftra.org/production-center/contract/814/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2023_Theatrical_Television_MOA.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2023_Theatrical_Television_MOA.md,105,"This Memorandum of Agreement (MOA) between SAG-AFTRA and the AMPTP modifies the existing 2020 SAG-AFTRA Codified Basic Agreement and the 2020 SAG-AFTRA Television Agreement. The MOA establishes new terms effective from November 9, 2023, through June 30, 2026. It outlines changes to minimum salary rates, contributions to the SAG-AFTRA Health Plan and SAG Pension Plan/AFTRA Retirement Fund, and performer start date rules, among other provisions, for theatrical and television productions."
106,2017 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2017_sag-aftra_theatrical-television_moa_7.pdf,This memorandum details modifications to the existing Basic Agreement and Television Agreement.,Theatrical Contracts,Low Budget Theatrical (LBA),https://www.sagaftra.org/production-center/contract/814/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2017_sag-aftra_theatrical-television_moa_7.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2017_sag-aftra_theatrical-television_moa_7.md,106,"This Memorandum of Agreement (MOA) between SAG-AFTRA and the Alliance of Motion Picture and Television Producers (AMPTP) modifies the 2014 Producer-SAG-AFTRA Codified Basic Agreement and the 2014 SAG-AFTRA Television Agreement. The agreement establishes a new three-year term from July 1, 2017, to June 30, 2020. Key provisions include scheduled increases to minimum salary rates for performers and stunt coordinators, and an increase in the pension/retirement contribution rate to the SAG Pension Plan and AFTRA Retirement Fund, subject to certain conditions."
107,2014 SAG-AFTRA Basic Agreement,https://www.sagaftra.org/sites/default/files/2014_sag-aftra_cba_1.pdf,"This is the master agreement for theatrical motion pictures, and spells out the responsibilities of producers working in that medium.",Theatrical Contracts,Low Budget Theatrical (LBA),https://www.sagaftra.org/production-center/contract/814/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2014_sag-aftra_cba_1.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2014_sag-aftra_cba_1.md,107,"This document, the 2014 SAG-AFTRA Basic Agreement, is a collective bargaining agreement between SAG-AFTRA and producers (likely represented by the Alliance of Motion Picture & Television Producers). Its main purpose is to establish the terms and conditions of employment for performers engaged in the production of theatrical and television motion pictures. The scope of the agreement is broad, covering areas such as union recognition and security, minimum wages and working conditions (detailed in numerous schedules based on performer type and salary), residuals for various exhibition markets (including new media), pension and health benefits, arbitration procedures, safety regulations, non-discrimination policies, casting practices, and specific provisions for different types of performers like singers and stunt performers."
108,2020 Theatrical Adherence Letter,https://www.sagaftra.org/sites/default/files/Independent%28TH%29AdherenceLetter%20%5BSAMPLE%5D.pdf,This is the form a producer signs to producer under the 2020 Theatrical Codified Basic Agreement.,Theatrical Contracts,Low Budget Theatrical (LBA),https://www.sagaftra.org/production-center/contract/814/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/Independent%28TH%29AdherenceLetter%20%5BSAMPLE%5D.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/Independent%28TH%29AdherenceLetter%20%5BSAMPLE%5D.md,108,"This letter agreement is between SAG-AFTRA and a Producer for a specific theatrical motion picture. It incorporates and binds the Producer to the terms of the SAG-AFTRA Basic Agreement, outlining the Producer's obligations regarding the employment of SAG-AFTRA performers, including compensation, health and pension contributions, safety protocols, financial assurances, and securing distributor assumption agreements for distribution rights. The agreement also details SAG-AFTRA's rights, such as monitoring compliance and withholding performer services in case of breaches."
109,Moderate Low Budget Project Agreement (MPA),https://www.sagaftra.org/sites/default/files/Moderate%20Low%20Budget%20Project%20Agreement%20%28MPA%29%20Rev.%202.21.23%20SAMPLE.pdf,"This is the agreement for independent producers making films under $700,000.",Theatrical Contracts,Moderate Low Budget Project (MPA),https://www.sagaftra.org/production-center/contract/815/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/Moderate%20Low%20Budget%20Project%20Agreement%20%28MPA%29%20Rev.%202.21.23%20SAMPLE.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/Moderate%20Low%20Budget%20Project%20Agreement%20%28MPA%29%20Rev.%202.21.23%20SAMPLE.md,109,"The Moderate Low Budget Project Agreement (MPA) is a trial agreement between SAG-AFTRA and a Producer that modifies the standard SAG-AFTRA Basic Agreement for the employment of Performers in a single, low-budget motion picture project. The agreement's purpose is to provide specific terms, including reduced minimum rates (generally 35% of standard rates), for projects meeting strict budget limits (initially $700,000, potentially higher with diversity and background actor employment incentives). It outlines eligibility requirements, excludes certain project types, and defines limited exhibition rights covered by the initial compensation, requiring notification for subsequent uses."
110,2020 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.pdf,This memorandum details modifications to the existing Basic Agreement and Television Agreement,Theatrical Contracts,Moderate Low Budget Project (MPA),https://www.sagaftra.org/production-center/contract/815/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.md,110,"This Memorandum of Agreement (MOA) between SAG-AFTRA and the Alliance of Motion Picture and Television Producers (AMPTP) modifies existing agreements and establishes the terms for the 2020 SAG-AFTRA Codified Basic Agreement and 2020 SAG-AFTRA Television Agreement. Covering theatrical and television productions, the agreement sets a three-year term (July 1, 2020 - June 30, 2023) and outlines changes including annual increases to minimum salary rates, adjustments to health and pension contributions, and effective dates for these provisions."
111,2023 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2023_Theatrical_Television_MOA.pdf,,Theatrical Contracts,Moderate Low Budget Project (MPA),https://www.sagaftra.org/production-center/contract/815/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2023_Theatrical_Television_MOA.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2023_Theatrical_Television_MOA.md,111,"This Memorandum of Agreement (MOA) between SAG-AFTRA and the AMPTP modifies the existing 2020 SAG-AFTRA Codified Basic Agreement and the 2020 SAG-AFTRA Television Agreement. The MOA establishes new terms effective from November 9, 2023, through June 30, 2026. It outlines changes to minimum salary rates, contributions to the SAG-AFTRA Health Plan and SAG Pension Plan/AFTRA Retirement Fund, and performer working conditions, including start dates."
112,2017 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2017_sag-aftra_theatrical-television_moa_7.pdf,This memorandum details modifications to the existing Basic Agreement and Television Agreement.,Theatrical Contracts,Moderate Low Budget Project (MPA),https://www.sagaftra.org/production-center/contract/815/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2017_sag-aftra_theatrical-television_moa_7.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2017_sag-aftra_theatrical-television_moa_7.md,112,"This Memorandum of Agreement (MOA) between SAG-AFTRA and the Alliance of Motion Picture and Television Producers (AMPTP) modifies the 2014 SAG-AFTRA Codified Basic Agreement and the 2014 SAG-AFTRA Television Agreement. The agreement establishes a new three-year term from July 1, 2017, to June 30, 2020, and includes provisions for increases in minimum salary rates for performers and stunt coordinators, as well as increases in contributions to the SAG Pension Plan and AFTRA Retirement Fund."
113,2014 SAG-AFTRA Basic Agreement,https://www.sagaftra.org/sites/default/files/2014_sag-aftra_cba_1.pdf,"This is the master agreement for theatrical motion pictures, and spells out the responsibilities of producers working in that medium.",Theatrical Contracts,Moderate Low Budget Project (MPA),https://www.sagaftra.org/production-center/contract/815/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2014_sag-aftra_cba_1.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2014_sag-aftra_cba_1.md,113,"This document, the 2014 SAG-AFTRA Basic Agreement, is a comprehensive collective bargaining agreement between SAG-AFTRA and producers (primarily represented by the Alliance of Motion Picture & Television Producers). It establishes the terms and conditions of employment for performers in theatrical and television motion pictures, as well as covering areas such as residuals, union security, working conditions, safety, pension and health plans, casting, and specific provisions for various types of performers (e.g., day players, freelance, contract, singers, stunt performers) and different production types, including provisions related to new media."
114,2020 Indie Adherence Letter Non-episodic,https://www.sagaftra.org/sites/default/files/IndieAdherenceLetterNon-Episodic-12.1.20Sample.pdf,This is the form a producer signs to produce under the 2020 Codified Basic Agreement,Theatrical Contracts,Moderate Low Budget Project (MPA),https://www.sagaftra.org/production-center/contract/815/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/IndieAdherenceLetterNon-Episodic-12.1.20Sample.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/IndieAdherenceLetterNon-Episodic-12.1.20Sample.md,114,"This agreement is a letter between SAG-AFTRA and a Producer for a specific non-episodic project. It incorporates and modifies the terms of the SAG-AFTRA Basic Agreement and the AMPTP COVID-19 Return to Work Agreement, binding the Producer to adhere to these terms for employing SAG-AFTRA represented performers on the Project. Key aspects include Producer obligations for financial assurances, safety protocols (including COVID-19), providing notice, obtaining distributor assumption agreements, and adherence to payment terms. SAG-AFTRA retains rights to monitor compliance, withhold services for non-adherence (especially regarding safety and payment), and enforce terms through arbitration. The agreement serves to apply the standard union terms, with specific modifications, to the Producer's identified non-episodic project."
